Title,Product_link,Sub_brand,Sale_price,MRP
Base Velocity Shoes,https://www.adidas.co.in/base-velocity-shoes/KJ6768.html,Men Performance,₹1 999.50,₹3 999.00
22YDS SPIKELESS Shoes,https://www.adidas.co.in/22yds-spikeless-shoes/JQ8542.html,Performance,₹10 999.00,₹10 999.00
SAMBA OG SHOES,https://www.adidas.co.in/samba-og-shoes/IH4384.html,Men Originals,₹7 699.50,₹10 999.00
Aero Surge Stride Shoes,https://www.adidas.co.in/aero-surge-stride-shoes/KJ9207.html,Men Performance,₹2 399.50,₹4 799.00
AeroPulsePace Shoes,https://www.adidas.co.in/aeropulsepace-shoes/JK7563.html,Performance,₹2 299.50,₹4 599.00
Aero Surge Stride Shoes,https://www.adidas.co.in/aero-surge-stride-shoes/KJ9206.html,Men Performance,₹2 399.50,₹4 799.00
Ultraboost 20 Shoes,https://www.adidas.co.in/ultraboost-20-shoes/EG0691.html,Men Performance,₹9 499.50,₹18 999.00
Aero Surge Stride Shoes,https://www.adidas.co.in/aero-surge-stride-shoes/KJ9208.html,Men Performance,₹2 399.50,₹4 799.00
Cush-Up Shoes,https://www.adidas.co.in/cush-up-shoes/JK8191.html,Men Sportswear,₹1 899.50,₹3 799.00
Outlazz Sneakers,https://www.adidas.co.in/outlazz-sneakers/JK8262.html,Men Sportswear,₹3 299.50,₹6 599.00
Base X M Shoes,https://www.adidas.co.in/base-x-m-shoes/JK7154.html,Men Performance,₹1 799.50,₹3 599.00
AeroSurgeStride Shoes,https://www.adidas.co.in/aerosurgestride-shoes/JK7777.html,Men TERREX,₹2 299.50,₹4 599.00
Base Switch 2 Shoes,https://www.adidas.co.in/base-switch-2-shoes/KJ9155.html,Men Performance,₹1 999.50,₹3 999.00
Aero Turbo Thrive Shoes,https://www.adidas.co.in/aero-turbo-thrive-shoes/KJ6783.html,Men Performance,₹2 649.50,₹5 299.00
Infynyte Run Shoes,https://www.adidas.co.in/infynyte-run-shoes/JK8259.html,Men Sportswear,₹1 799.50,₹3 599.00
Questcrest Shoes,https://www.adidas.co.in/questcrest-shoes/JK8189.html,Men Sportswear,₹1 899.50,₹3 799.00
Cloudfoam Comfy LE Shoes,https://www.adidas.co.in/cloudfoam-comfy-le-shoes/JL4518.html,Men Sportswear,₹1 799.50,₹3 599.00
Zap-Run 2 Shoes,https://www.adidas.co.in/zap-run-2-shoes/KI6441.html,Men Performance,₹2 499.50,₹4 999.00
Flair-Tonic Shoes,https://www.adidas.co.in/flair-tonic-shoes/KJ9229.html,Men Performance,₹2 649.50,₹5 299.00
ADIDAS FEROZA BASE AUDI REVOLUT F1 TEAM SHOES,https://www.adidas.co.in/adidas-feroza-base-audi-revolut-f1-team-shoes/KJ6178.html,Performance,₹6 299.50,₹8 999.00
90S Cut Flux Shoes,https://www.adidas.co.in/90s-cut-flux-shoes/JK2107.html,Men Sportswear,₹3 299.50,₹6 599.00
Eclyptix 2000 Shoes,https://www.adidas.co.in/eclyptix-2000-shoes/JR6138.html,Men Sportswear,₹3 959.50,₹6 599.00
AeroEchoZest 2 Shoes,https://www.adidas.co.in/aeroechozest-2-shoes/KJ6781.html,Men Performance,₹2 399.50,₹4 799.00
Meridian Flip Flops,https://www.adidas.co.in/meridian-flip-flops/KK1699.html,Sportswear,₹1 499.50,₹2 999.00
TorFlex Shoes,https://www.adidas.co.in/torflex-shoes/KJ9260.html,Men Performance,₹3 149.50,₹6 299.00
Base Switch 2 Shoes,https://www.adidas.co.in/base-switch-2-shoes/KJ9156.html,Men Performance,₹1 999.50,₹3 999.00
VS Pace 2.0 Shoes,https://www.adidas.co.in/vs-pace-2.0-shoes/IH4230.html,Men Sportswear,₹2 999.50,₹5 999.00
Adilette Aqua Slides,https://www.adidas.co.in/adilette-aqua-slides/F35539.html,Sportswear,₹1 999.00,₹1 999.00
Heather Low Shoes,https://www.adidas.co.in/heather-low-shoes/JK8287.html,Sportswear,₹2 399.50,₹4 799.00
SUPERNOVA RISE 3 RUNNING SHOES,https://www.adidas.co.in/supernova-rise-3-running-shoes/KK1206.html,Men Performance,₹10 499.50,₹14 999.00
Runsolid 2 Shoes,https://www.adidas.co.in/runsolid-2-shoes/KK1532.html,Men Performance,₹2 799.50,₹5 599.00
Grip-Ed Run Shoes,https://www.adidas.co.in/grip-ed-run-shoes/KJ9225.html,Men Performance,₹2 799.50,₹5 599.00
RESTOUND SHOES,https://www.adidas.co.in/restound-shoes/GC0987.html,Men Performance,₹1 899.50,₹3 799.00
SPORT INSPIRED DROGO SHOES,https://www.adidas.co.in/sport-inspired-drogo-shoes/CL4155.html,Men Performance,₹1 799.50,₹3 599.00
Gazelle Indoor Shoes,https://www.adidas.co.in/gazelle-indoor-shoes/IH9647.html,Men Originals,₹8 399.50,₹11 999.00
VL Court 3.0 Shoes,https://www.adidas.co.in/vl-court-3.0-shoes/JR8638.html,Men Sportswear,₹4 199.50,₹6 999.00
Zap-Fast 2 Shoes,https://www.adidas.co.in/zap-fast-2-shoes/KI8970.html,Men Performance,₹2 649.50,₹5 299.00
Power-Light 2 Shoes,https://www.adidas.co.in/power-light-2-shoes/KK1523.html,Men Performance,₹2 649.50,₹5 299.00
Torite 2 Shoes,https://www.adidas.co.in/torite-2-shoes/KI8944.html,Men Performance,₹2 649.50,₹5 299.00
FLUIDFLOW 2.0 RUNNING SHOE,https://www.adidas.co.in/fluidflow-2.0-running-shoe/EX2099.html,Men Performance,₹2 299.50,₹4 599.00
VS Pace 2.0 Shoes,https://www.adidas.co.in/vs-pace-2.0-shoes/IH4229.html,Men Sportswear,₹2 999.50,₹5 999.00
LightRun Stride Shoes,https://www.adidas.co.in/lightrun-stride-shoes/KJ9216.html,Men Performance,₹2 499.50,₹4 999.00
Court Shoes,https://www.adidas.co.in/court-shoes/IF9790.html,Men Sportswear,₹2 799.50,₹5 599.00
Adidas Initiation Shoes,https://www.adidas.co.in/adidas-initiation-shoes/JQ6858.html,Performance,₹7 999.00,₹7 999.00
Foot Strike Shoes,https://www.adidas.co.in/foot-strike-shoes/JK1042.html,Men Performance,₹2 399.50,₹4 799.00
TorZen Shoes,https://www.adidas.co.in/torzen-shoes/KJ9256.html,Men Performance,₹2 799.50,₹5 599.00
adilette Comfort MER Slides,https://www.adidas.co.in/adilette-comfort-mer-slides/KI6072.html,Performance,₹5 599.00,₹5 599.00
TorGlide Shoes,https://www.adidas.co.in/torglide-shoes/KJ9257.html,Men Performance,₹3 149.50,₹6 299.00
TorFast 2 Shoes,https://www.adidas.co.in/torfast-2-shoes/KI8954.html,Men Performance,₹2 999.50,₹5 999.00
FLUENTO SHOES,https://www.adidas.co.in/fluento-shoes/GC0900.html,Men Performance,₹1 799.50,₹3 599.00
Basic Run-Lines Shoes,https://www.adidas.co.in/basic-run-lines-shoes/JK7175.html,Men Performance,₹1 999.50,₹3 999.00
LightRun Star 2 Shoes,https://www.adidas.co.in/lightrun-star-2-shoes/KI8931.html,Men Performance,₹2 799.50,₹5 599.00
Advantage IKD Shoes,https://www.adidas.co.in/advantage-ikd-shoes/KK7461.html,Men Sportswear,₹3 999.50,₹7 999.00
SL 72 RS AUDI REVOLUT F1 TEAM SHOES,https://www.adidas.co.in/sl-72-rs-audi-revolut-f1-team-shoes/KJ1204.html,Men Originals,₹7 699.50,₹10 999.00
Erudo Shoes,https://www.adidas.co.in/erudo-shoes/KJ9251.html,Men Performance,₹2 799.50,₹5 599.00
LightRun Zoomer Shoes,https://www.adidas.co.in/lightrun-zoomer-shoes/KJ9263.html,Men Performance,₹2 649.50,₹5 299.00
Zap-Fast 2 Shoes,https://www.adidas.co.in/zap-fast-2-shoes/KI8965.html,Men Performance,₹2 649.50,₹5 299.00
Zapint 2 Shoes,https://www.adidas.co.in/zapint-2-shoes/KK1538.html,Men Performance,₹2 799.50,₹5 599.00
LA TRAINER OG SHOES,https://www.adidas.co.in/la-trainer-og-shoes/KJ4390.html,Originals,₹5 599.50,₹7 999.00
Flaze Mode Shoes,https://www.adidas.co.in/flaze-mode-shoes/JK7261.html,Men Performance,₹2 299.50,₹4 599.00
Pureboost 22 Shoes,https://www.adidas.co.in/pureboost-22-shoes/GZ5174.html,Men Performance,₹8 399.50,₹13 999.00
Zapid 2 Shoes,https://www.adidas.co.in/zapid-2-shoes/KI6436.html,Men Performance,₹2 799.50,₹5 599.00
Street Icon Pro Sneaker,https://www.adidas.co.in/street-icon-pro-sneaker/JK2081.html,Men Sportswear,₹1 999.50,₹3 999.00
Torite 2 Shoes,https://www.adidas.co.in/torite-2-shoes/KI8943.html,Men Performance,₹2 649.50,₹5 299.00
Street Icon Pro Sneaker M,https://www.adidas.co.in/street-icon-pro-sneaker-m/JK8222.html,Men Sportswear,₹3 999.00,₹3 999.00
IMPULSE SYN 3.0 Shoes,https://www.adidas.co.in/impulse-syn-3.0-shoes/JJ5328.html,Men Performance,₹2 299.50,₹4 599.00
Handball Spezial Shoes,https://www.adidas.co.in/handball-spezial-shoes/JH5446.html,Men Originals,₹10 999.00,₹10 999.00
IMPULSE SYN 3.0 Shoes,https://www.adidas.co.in/impulse-syn-3.0-shoes/JJ5329.html,Men Performance,₹2 299.50,₹4 599.00
Jabbar Hi Shoes,https://www.adidas.co.in/jabbar-hi-shoes/JP6497.html,Originals,₹7 699.50,₹10 999.00
LeagueOne ST Shoes,https://www.adidas.co.in/leagueone-st-shoes/JJ5606.html,Men Performance,₹3 299.50,₹6 599.00
Flair-Tonic Shoes,https://www.adidas.co.in/flair-tonic-shoes/KJ9227.html,Men Performance,₹2 649.50,₹5 299.00
TorZen Shoes,https://www.adidas.co.in/torzen-shoes/KJ9254.html,Men Performance,₹2 799.50,₹5 599.00
VL Court Base IKD Shoes,https://www.adidas.co.in/vl-court-base-ikd-shoes/KK7344.html,Men Sportswear,₹2 999.50,₹5 999.00
CLOUDFOAM CUXXION RAPIDFIT SHOES,https://www.adidas.co.in/cloudfoam-cuxxion-rapidfit-shoes/JS2280.html,Men Sportswear,₹5 599.50,₹7 999.00
GRAND COURT 3.0 SHOES,https://www.adidas.co.in/grand-court-3.0-shoes/IH1478.html,Men Sportswear,₹3 999.50,₹7 999.00
Power-Light 2 Shoes,https://www.adidas.co.in/power-light-2-shoes/KK1525.html,Men Performance,₹2 649.50,₹5 299.00
Zap-Run 2 Shoes,https://www.adidas.co.in/zap-run-2-shoes/KI6438.html,Men Performance,₹2 499.50,₹4 999.00
Ultradream DNA Shoes,https://www.adidas.co.in/ultradream-dna-shoes/JS0320.html,Men Sportswear,₹5 999.50,₹9 999.00
JABBAR LO Shoes,https://www.adidas.co.in/jabbar-lo-shoes/JS2160.html,Originals,₹6 999.50,₹9 999.00
Runsolid 2 Shoes,https://www.adidas.co.in/runsolid-2-shoes/KK1533.html,Men Performance,₹2 799.50,₹5 599.00
Gazelle Indoor Shoes,https://www.adidas.co.in/gazelle-indoor-shoes/IH9649.html,Men Originals,₹8 399.50,₹11 999.00
DURAMO RC2 RUNNING Shoes,https://www.adidas.co.in/duramo-rc2-running-shoes/JQ0601.html,Men Performance,₹2 999.50,₹5 999.00
Gazelle Indoor Shoes,https://www.adidas.co.in/gazelle-indoor-shoes/IH9648.html,Men Originals,₹8 399.50,₹11 999.00
Lite Racer Adapt 7.0 Shoes,https://www.adidas.co.in/lite-racer-adapt-7.0-shoes/JR7606.html,Men Sportswear,₹4 199.50,₹6 999.00
GRAND COURT BASE 3.0 IKD,https://www.adidas.co.in/grand-court-base-3.0-ikd/LA1520.html,Men Sportswear,₹6 299.00,₹6 299.00
Flaze Mode Shoes,https://www.adidas.co.in/flaze-mode-shoes/KJ9234.html,Men Performance,₹2 499.50,₹4 999.00
Grand Court Alpha 00s Shoes,https://www.adidas.co.in/grand-court-alpha-00s-shoes/JQ2997.html,Men Sportswear,₹4 299.50,₹8 599.00
CLOUDFOAM FLEX LOUNGE RAPIDFIT SHOES,https://www.adidas.co.in/cloudfoam-flex-lounge-rapidfit-shoes/KK3488.html,Men Sportswear,₹4 619.50,₹6 599.00
Skate Smart Shoes,https://www.adidas.co.in/skate-smart-shoes/KJ9340.html,Men Sportswear,₹2 799.50,₹3 999.00
Handball Spezial Shoes,https://www.adidas.co.in/handball-spezial-shoes/HQ7261.html,Men Originals,₹9 799.50,₹13 999.00
MERCEDES - AMG PETRONAS FORMULA ONE TEAM ULTIMASHOW 2.0 SHOES,https://www.adidas.co.in/mercedes---amg-petronas-formula-one-team-ultimashow-2.0-shoes/JR1073.html,Performance,₹3 499.50,₹6 999.00
Advantage Base 2.0 Shoes,https://www.adidas.co.in/advantage-base-2.0-shoes/IH1689.html,Men Sportswear,₹3 299.50,₹6 599.00
Raecers Pro,https://www.adidas.co.in/raecers-pro/JK8400.html,Men Sportswear,₹2 399.50,₹4 799.00
SUPERNOVA EASE 2 M RUNNING SHOES,https://www.adidas.co.in/supernova-ease-2-m-running-shoes/JQ3909.html,Men Performance,₹4 999.50,₹9 999.00
LeagueOne ST Shoes,https://www.adidas.co.in/leagueone-st-shoes/JJ5605.html,Men Performance,₹3 299.50,₹6 599.00
Rapyd-Sliide Slides,https://www.adidas.co.in/rapyd-sliide-slides/HQ8347.html,Men Sportswear,₹2 299.00,₹2 299.00
Flexcloud 2.1 Field Hockey Shoes,https://www.adidas.co.in/flexcloud-2.1-field-hockey-shoes/IG2050.html,Performance,₹5 499.50,₹10 999.00
SUPERNOVA EASE 2 M RUNNING SHOES,https://www.adidas.co.in/supernova-ease-2-m-running-shoes/JQ3910.html,Men Performance,₹4 999.50,₹9 999.00
Hockey Lux 2.2S Boots,https://www.adidas.co.in/hockey-lux-2.2s-boots/IH0640.html,Performance,₹8 499.50,₹16 999.00
Lightshift Shoes,https://www.adidas.co.in/lightshift-shoes/JH9317.html,Men Sportswear,₹4 559.50,₹7 599.00
Torite 2 Shoes,https://www.adidas.co.in/torite-2-shoes/KI8942.html,Men Performance,₹2 649.50,₹5 299.00
TorZen Shoes,https://www.adidas.co.in/torzen-shoes/KJ9255.html,Men Performance,₹2 799.50,₹5 599.00
Court Shoes,https://www.adidas.co.in/court-shoes/JI1849.html,Men Sportswear,₹2 799.50,₹5 599.00
AeroPulsePace Shoes,https://www.adidas.co.in/aeropulsepace-shoes/JK7564.html,Performance,₹2 299.50,₹4 599.00
SAMBA OG SHOES,https://www.adidas.co.in/samba-og-shoes/IH4385.html,Men Originals,₹7 699.50,₹10 999.00
Aqwa-Glo Flip Flops,https://www.adidas.co.in/aqwa-glo-flip-flops/LB5250.html,Men Sportswear,₹2 299.00,₹2 299.00
MERCEDES - AMG PETRONAS FORMULA ONE TEAM ULTIMASHOW 2.0 SHOES,https://www.adidas.co.in/mercedes---amg-petronas-formula-one-team-ultimashow-2.0-shoes/JR1074.html,Performance,₹3 499.50,₹6 999.00
Trac Slides,https://www.adidas.co.in/trac-slides/HQ8353.html,Men Sportswear,₹2 299.00,₹2 299.00
Yompzee Flip Flops,https://www.adidas.co.in/yompzee-flip-flops/JK8087.html,Men Sportswear,₹999.50,₹1 999.00
LightRun Stride Shoes,https://www.adidas.co.in/lightrun-stride-shoes/KJ9215.html,Men Performance,₹2 499.50,₹4 999.00
Advantage Base 2.0 Shoes,https://www.adidas.co.in/advantage-base-2.0-shoes/IH1688.html,Men Sportswear,₹3 299.50,₹6 599.00
ELATE SHOES,https://www.adidas.co.in/elate-shoes/EW2450.html,Men TERREX,₹1 799.50,₹3 599.00
LightRun-Win 2 Shoes,https://www.adidas.co.in/lightrun-win-2-shoes/KI8937.html,Men Performance,₹2 399.50,₹4 799.00
SCORERUN,https://www.adidas.co.in/scorerun/KJ4131.html,Men Performance,₹7 599.00,₹7 599.00
ADISTAR CONTROL 5 SHOES,https://www.adidas.co.in/adistar-control-5-shoes/KI8590.html,Originals,₹12 999.00,₹12 999.00
Advantage Base 2.0 Shoes,https://www.adidas.co.in/advantage-base-2.0-shoes/JP7945.html,Men Sportswear,₹3 299.50,₹6 599.00
ADILETTE COMFORT 2.0 SLIDES,https://www.adidas.co.in/adilette-comfort-2.0-slides/KI9082.html,Sportswear,₹5 599.00,₹5 599.00
TorGlide Shoes,https://www.adidas.co.in/torglide-shoes/KJ9259.html,Men Performance,₹3 149.50,₹6 299.00
Infynyte Run Shoes,https://www.adidas.co.in/infynyte-run-shoes/KK1526.html,Men Performance,₹2 649.50,₹5 299.00
LA TRAINER OG SHOES,https://www.adidas.co.in/la-trainer-og-shoes/KJ4389.html,Originals,₹5 599.50,₹7 999.00
Grand Court 3.0 Shoes,https://www.adidas.co.in/grand-court-3.0-shoes/IH1481.html,Men Sportswear,₹3 999.50,₹7 999.00
Adilette Shower Slides,https://www.adidas.co.in/adilette-shower-slides/JR0669.html,Sportswear,₹2 309.50,₹3 299.00
Adizero EVO SL Shoes,https://www.adidas.co.in/adizero-evo-sl-shoes/JQ4444.html,Men Performance,₹15 999.00,₹15 999.00
Hike Lacer shoes,https://www.adidas.co.in/hike-lacer-shoes/JK7786.html,Men TERREX,₹2 399.50,₹4 799.00
Litecourt IKD Shoes,https://www.adidas.co.in/litecourt-ikd-shoes/KL1796.html,Men Sportswear,₹3 499.50,₹6 999.00
Mercedes - AMG Petronas Formula One Team Ultimashow 2.0 Trainers,https://www.adidas.co.in/mercedes---amg-petronas-formula-one-team-ultimashow-2.0-trainers/JP8340.html,Performance,₹3 499.50,₹6 999.00
Stabile 2.0 Flip Flops,https://www.adidas.co.in/stabile-2.0-flip-flops/KK1768.html,Men Sportswear,₹909.50,₹1 299.00
Base Strike 2.0 Shoes,https://www.adidas.co.in/base-strike-2.0-shoes/JK7396.html,Men Performance,₹1 999.50,₹3 999.00
Erudo Shoes,https://www.adidas.co.in/erudo-shoes/KJ9253.html,Men Performance,₹2 799.50,₹5 599.00
Power-Light 2 Shoes,https://www.adidas.co.in/power-light-2-shoes/KK1524.html,Men Performance,₹2 649.50,₹5 299.00
Street Icon Lite Shoes,https://www.adidas.co.in/street-icon-lite-shoes/JK2075.html,Men Sportswear,₹1 999.50,₹3 999.00
Blockz Sneaker,https://www.adidas.co.in/blockz-sneaker/JK8310.html,Sportswear,₹5 299.00,₹5 299.00
Base-Loud Shoes,https://www.adidas.co.in/base-loud-shoes/JJ5665.html,Men Performance,₹1 799.50,₹3 599.00
JABBAR LO Shoes,https://www.adidas.co.in/jabbar-lo-shoes/JP8986.html,Originals,₹6 999.50,₹9 999.00
CLOUDFOAM CUXXION RAPIDFIT SHOES,https://www.adidas.co.in/cloudfoam-cuxxion-rapidfit-shoes/HP3430.html,Men Sportswear,₹7 999.00,₹7 999.00
Alphaboost V2 Shoes,https://www.adidas.co.in/alphaboost-v2-shoes/JH6957.html,Men Sportswear,₹7 199.50,₹11 999.00
CLOUDFOAM CUXXION RAPIDFIT SHOES,https://www.adidas.co.in/cloudfoam-cuxxion-rapidfit-shoes/HP3429.html,Men Sportswear,₹7 999.00,₹7 999.00
SUPERNOVA EASE 2 M RUNNING SHOES,https://www.adidas.co.in/supernova-ease-2-m-running-shoes/KJ8780.html,Men Performance,₹4 999.50,₹9 999.00
Astrastar Shoes,https://www.adidas.co.in/astrastar-shoes/JP5939.html,Men Sportswear,₹3 999.50,₹7 999.00
Island Club Adilette 22 Slides,https://www.adidas.co.in/island-club-adilette-22-slides/HP6522.html,Originals,₹4 199.50,₹5 999.00
RUN STEADY SHOES,https://www.adidas.co.in/run-steady-shoes/GA0963.html,Men Performance,₹3 149.50,₹6 299.00
Cloudfoam Comfy Shoes,https://www.adidas.co.in/cloudfoam-comfy-shoes/JS1223.html,Men Sportswear,₹2 999.50,₹5 999.00
CalicoZ Sneakers,https://www.adidas.co.in/calicoz-sneakers/JK2556.html,Men Sportswear,₹5 999.00,₹5 999.00
Soulzie Shoes,https://www.adidas.co.in/soulzie-shoes/JK2446.html,Men Sportswear,₹2 399.50,₹4 799.00
ComfortZ 1.0 Shoes,https://www.adidas.co.in/comfortz-1.0-shoes/JK8276.html,Men Sportswear,₹2 799.50,₹5 599.00
Flaze Mode Shoes,https://www.adidas.co.in/flaze-mode-shoes/KJ9235.html,Men Performance,₹2 499.50,₹4 999.00
GLIDEEASE SHOES,https://www.adidas.co.in/glideease-shoes/GB1767.html,Men Performance,₹1 799.50,₹3 599.00
TorFlex Shoes,https://www.adidas.co.in/torflex-shoes/KJ9261.html,Men Performance,₹3 149.50,₹6 299.00
LeagueOne ST Shoes,https://www.adidas.co.in/leagueone-st-shoes/JJ5604.html,Men Performance,₹3 299.50,₹6 599.00
Velocity Grand Shoes,https://www.adidas.co.in/velocity-grand-shoes/JK7142.html,Men Performance,₹1 999.50,₹3 999.00
Court Team Bounce 2.0 Shoes,https://www.adidas.co.in/court-team-bounce-2.0-shoes/JR9573.html,Men Performance,₹6 019.50,₹8 599.00
Kaptir 4.0 Shoes,https://www.adidas.co.in/kaptir-4.0-shoes/JR8533.html,Men Sportswear,₹4 499.50,₹8 999.00
Breaknet 3.0 IKD Shoes,https://www.adidas.co.in/breaknet-3.0-ikd-shoes/KK7420.html,Men Sportswear,₹3 299.50,₹6 599.00
Blockz Sneaker,https://www.adidas.co.in/blockz-sneaker/JK8306.html,Sportswear,₹2 649.50,₹5 299.00
Indoor Swing Shoes,https://www.adidas.co.in/indoor-swing-shoes/KK4180.html,Men Performance,₹3 359.50,₹4 799.00
Mercedes AMG Petronas Formula One Team Ultimashow 2.0 Shoes,https://www.adidas.co.in/mercedes-amg-petronas-formula-one-team-ultimashow-2.0-shoes/KI6069.html,Performance,₹4 899.50,₹6 999.00
Base-Strike Shoes,https://www.adidas.co.in/base-strike-shoes/JK7160.html,Men Performance,₹1 799.50,₹3 599.00
ADIDAS FEROZA AUDI REVOLUT F1 TEAM SHOES,https://www.adidas.co.in/adidas-feroza-audi-revolut-f1-team-shoes/KJ6176.html,Performance,₹8 399.50,₹11 999.00
Stabile 2.0 Flip Flops,https://www.adidas.co.in/stabile-2.0-flip-flops/KK1767.html,Men Sportswear,₹909.50,₹1 299.00
GRAND COURT 3.0 SHOES,https://www.adidas.co.in/grand-court-3.0-shoes/IH1475.html,Men Sportswear,₹3 999.50,₹7 999.00
Woodie Pro Icon Sneaker,https://www.adidas.co.in/woodie-pro-icon-sneaker/JL2194.html,Men Sportswear,₹2 999.50,₹5 999.00
TrekForce Shoes,https://www.adidas.co.in/trekforce-shoes/KK4079.html,Men TERREX,₹3 499.50,₹4 999.00
Street Icon Pro Sneaker,https://www.adidas.co.in/street-icon-pro-sneaker/JK8218.html,Men Sportswear,₹1 999.50,₹3 999.00
Base Aim Shoes,https://www.adidas.co.in/base-aim-shoes/JJ5462.html,Men Performance,₹1 899.50,₹3 799.00
Erudo Shoes,https://www.adidas.co.in/erudo-shoes/KJ9252.html,Men Performance,₹2 799.50,₹5 599.00
adidas Stridx Shoes,https://www.adidas.co.in/adidas-stridx-shoes/JJ5640.html,Men Performance,₹2 879.50,₹4 799.00
Break Start Shoes,https://www.adidas.co.in/break-start-shoes/KK6413.html,Sportswear,₹5 999.00,₹5 999.00
CRICUP 23 Shoes,https://www.adidas.co.in/cricup-23-shoes/KK4158.html,Men Performance,₹4 799.00,₹4 799.00
Breezen Sandals,https://www.adidas.co.in/breezen-sandals/KK1693.html,Sportswear,₹1 499.50,₹2 999.00
IMPULSE SYN 3.0 Shoes,https://www.adidas.co.in/impulse-syn-3.0-shoes/JJ5330.html,Men Performance,₹2 299.50,₹4 599.00
SL 72 RS Shoes,https://www.adidas.co.in/sl-72-rs-shoes/JR8771.html,Men Originals,₹9 999.00,₹9 999.00
Break Start Shoes,https://www.adidas.co.in/break-start-shoes/KK6411.html,Sportswear,₹5 999.00,₹5 999.00
TorGlide Shoes,https://www.adidas.co.in/torglide-shoes/KJ9258.html,Men Performance,₹3 149.50,₹6 299.00
AXELATE SHOES,https://www.adidas.co.in/axelate-shoes/GB2480.html,Men Sportswear,₹2 149.50,₹4 299.00
Yard Cricket Shoes,https://www.adidas.co.in/yard-cricket-shoes/KK4151.html,Men Performance,₹4 599.00,₹4 599.00
